boxID,magnification,imageName,specimenNR,formation,zh,oh,ow.m,ow.b,o.side,mpw.b,cw.m,cw.b,cw.d,c.side,zh.zw,oh.ow,ln.zh,ln.mpw.b,ln.cw.m,ln.cw.d,ln.ow.m,ln.oh,ln.o.side,ln.c.side
345_910_339_576,x30,005_CV_2_15v_x30_BSE,005CV,NKBS,765.6836804,0.111925541,368.0015981,315.4578644,286.4043319,153.5451725,330.0701299,188.8411815,381.5451302,369.3376694,2.006797151,0.000304144,6.640769135,5.033994807,5.799305147,5.94422914,5.908087281,-2.189921439,5.65740456,5.911711319
39_1175_329_654,x30,005_CV_2_15v_x30_BSE,005CV,NKBS,893.2332717,0.10913594,385.234902,329.7564848,269.6277896,163.5995269,371.946609,201.0562031,395.6337304,473.5099646,2.2577278,0.000283297,6.794847769,5.097421532,5.91875032,5.98048886,5.953853283,-2.215161014,5.597042451,6.160172957
1061_1088_388_654,x30,005i_F_2_15v_x30.BSE,005iF,NKBS,814.4162039,0.10811274,419.2231152,343.4881012,316.5019936,163.5745581,278.9999147,148.5515173,373.46264,338.0131563,2.180716668,0.000257888,6.702471542,5.097268899,5.631211476,5.922817973,6.038403273,-2.224580704,5.75732954,5.823084819
270_1713_497_606,x30,005i_F_2_15v_x30.BSE,005iF,NKBS,748.0418439,0.122219806,377.1412344,301.117815,339.1475772,142.9180094,355.0961875,201.4688624,382.2830844,281.4261962,1.956774638,0.000324069,6.617458917,4.962271105,5.872388704,5.946161393,5.932619744,-2.101934168,5.826435344,5.639870233
484_1050_437_671,x30,005i_F_2_15v_x30.BSE,005iF,NKBS,792.7836526,0.109183883,396.0567928,342.2332444,314.7661401,159.2729837,406.2121767,264.108898,414.5889773,334.4344743,1.912215944,0.000275677,6.675550363,5.070619608,6.006875626,6.027287613,5.981557617,-2.214721819,5.751829951,5.812440969
791_1431_410_692,x30,005i_F_2_15v_x30.BSE,005iF,NKBS,832.1561466,0.1142162,350.4920972,303.6482991,296.5919017,191.5968789,328.7971912,213.1844602,350.9579399,379.3233321,2.37109936,0.000325874,6.724020099,5.255393576,5.795441121,5.860666387,5.859338159,-2.169662135,5.692357125,5.93838896
853_797_384_596,x30,006_CC_1_15v_x30_BSE,006CC,NKBS,678.6974447,0.106641043,381.5058753,321.777947,251.5372264,223.3643276,385.7011428,204.8997349,408.7115974,314.2494825,1.660577896,0.000279527,6.520175439,5.408804194,5.955062828,6.013009767,5.944126251,-2.23828682,5.527590996,5.750187201
460_1030_404_546,x30,006_CC_1_15v_x30_BSE,006CC,NKBS,651.8047374,0.107660544,389.8582516,326.6534891,276.6004358,222.6683537,382.8418402,228.6773888,398.7803952,259.671543,1.63449544,0.000276153,6.479745034,5.405683461,5.947621954,5.988410877,5.965783216,-2.228772112,5.622573995,5.559417536
54_877_423_519,x30,006_CC_1_15v_x30_BSE,006CC,NKBS,571.2169614,0.110294104,353.6207761,310.9411856,258.1107659,209.1026706,345.2987548,178.5917724,386.7023613,219.8429354,1.477148884,0.000311899,6.347769105,5.342825378,5.844409998,5.957655305,5.868225085,-2.204604809,5.553388818,5.392913361
95_1260_389_507,x30,006_CC_1_15v_x30_BSE,006CC,NKBS,617.2168663,0.1116258,399.6057812,312.5440421,283.6473233,210.8404676,335.1297865,184.8479467,379.0246206,226.2889684,1.628434758,0.00027934,6.425220447,5.35110177,5.814517879,5.937601165,5.990478514,-2.192603069,5.647731647,5.421812804
556_1387_362_501,x30,006_CC_1_15v_x30_BSE,006CC,NKBS,634.4557237,0.114363794,393.5081361,305.0976171,275.8184167,182.1022705,335.8764862,185.4142331,377.9202142,245.4204863,1.678808647,0.000290626,6.452767503,5.204568455,5.816743492,5.9346831,5.975101744,-2.168370738,5.619742739,5.50297301
164_1561_425_569,x30,006_CC_1_15v_x30_BSE,006CC,NKBS,603.3220851,0.10944379,395.3962045,314.8876345,275.5818684,203.8738642,342.2809812,204.2808317,374.5910935,223.8915919,1.610615136,0.000276795,6.402451192,5.31750149,5.835631982,5.925835014,5.979888312,-2.212344192,5.618884747,5.41116197
1347_533_455_441,x30,006_CC_2_15v_x30_BSE,006CC,NKBS,675.2704299,0.122574693,358.4240467,279.9061248,291.8337144,147.8348938,386.2161779,206.9296403,381.1416828,274.7605925,1.771704488,0.000341982,6.515113247,4.996096068,5.956397259,5.943171177,5.881716774,-2.099034692,5.676184169,5.615900146
1112_1194_447_558,x30,006_CC_3_15v_x30_BSE,006CC,NKBS,649.4610117,0.107616029,410.5065334,309.3212205,229.8913603,205.2051691,416.1099768,258.7814433,419.4568864,310.4106572,1.548337941,0.000262154,6.476142806,5.324010303,6.030949593,6.038960747,6.017391844,-2.229185674,5.437606851,5.737896121
97_1465_374_685,x30,006_CC_3_15v_x30_BSE,006CC,NKBS,736.1234289,0.11105654,392.1703176,313.1837573,262.1526394,159.2729837,334.3488436,215.0159318,362.4733108,333.1212247,2.030834842,0.000283184,6.601397807,5.070619608,5.81218489,5.892950846,5.971696229,-2.197715838,5.568926927,5.808506462
370_309_474_567,x30,006_CC_3_15v_x30_BSE,006CC,NKBS,694.562669,0.100510817,406.1753058,345.1370528,267.233602,226.6680506,471.6961413,296.442397,452.9575223,319.6407489,1.533394711,0.000247457,6.543282394,5.423486615,6.15633501,6.115798351,6.006784854,-2.297489924,5.58812319,5.767197705
451_705_486_718,x30,006_CC_3_15v_x30_BSE,006CC,NKBS,939.0714907,0.116784044,406.3897807,339.9379986,417.7961942,134.3137013,386.4910524,249.5243763,398.0148761,351.2572511,2.35938792,0.00028737,6.844891611,4.900178118,5.957108717,5.986489382,6.00731275,-2.147428829,6.03499374,5.861518864
477_1095_434_687,x30,007i_CV_1_15v_x30.BSE,007iCV,NKBS,836.6401729,0.092558234,506.9257511,422.9737014,315.2739845,218.2214555,425.249798,246.8086451,505.478703,359.6183216,1.655144258,0.000182587,6.729394077,5.385510398,6.052676756,6.225505907,6.228364545,-2.379917277,5.753442053,5.885043251
692_769_385_566,x30,007i_CV_1_15v_x30.BSE,007iCV,NKBS,714.894833,0.11903921,434.2474379,290.6586626,298.1988129,143.8012537,359.770035,204.1007987,378.3234982,289.6109561,1.88963899,0.000274128,6.572135445,4.968432163,5.885465036,5.935749645,6.073614505,-2.128302347,5.697760421,5.668538492
152_658_455_653,x30,007i_CV_1_15v_x30.BSE,007iCV,NKBS,676.8573798,0.104550808,427.9307749,333.7415401,264.2630664,194.8941992,448.0737406,308.2232622,434.1533668,291.7226917,1.559028287,0.000244317,6.517460586,5.272456843,6.104957818,6.073397852,6.058961442,-2.258082127,5.576945071,5.675803665
35_1771_522_427,x30,007i_CV_2_15v_x30.BSE,007iCV,NKBS,805.0522454,0.097141084,456.6665844,378.852157,322.6992252,193.8013259,452.644806,263.2517514,471.9818123,363.6246214,1.70568489,0.000212718,6.690907176,5.266833541,6.115107725,6.156940452,6.12395355,-2.331590883,5.776720698,5.896122076
583_546_414_610,x30,008_CV_1_15v_x30_BSE,008CV,NKBS,802.1923825,0.100304909,453.2940525,388.209869,317.3970617,226.4577192,463.6258946,268.7388852,480.1101164,357.9539316,1.670850822,0.00022128,6.687348458,5.422558258,6.139077965,6.174015487,6.116541037,-2.299540641,5.760153551,5.880404295
905_1876_481_647,x30,008_CV_1_15v_x30_BSE,008CV,NKBS,798.3831923,0.089888399,490.110122,430.2502687,297.2694533,236.1812191,519.8124573,324.5837255,537.2548052,373.1349537,1.486041976,0.000183404,6.682588673,5.464599388,6.253468088,6.286472479,6.194630105,-2.409186391,5.694638978,5.921940161
499_1642_455_607,x30,008_CV_1_15v_x30_BSE,008CV,NKBS,794.7167993,0.090384697,486.1269629,430.0888495,312.3585815,224.9133148,536.5041514,334.4954093,556.2843089,371.6572426,1.428616243,0.000185928,6.677985824,5.415715061,6.2850743,6.321279511,6.18646983,-2.403680307,5.744151827,5.917972039
678_942_362_554,x30,008_CV_1_15v_x30_BSE,008CV,NKBS,792.1410867,0.103221804,455.4724486,364.8693596,302.8163289,196.3765703,414.2735905,223.0715506,460.8216919,340.8946414,1.718975258,0.000226626,6.674739516,5.280034093,6.026526602,6.133011183,6.121335229,-2.270875167,5.713126447,5.83157346
50_1425_451_700,x30,008_CV_1_15v_x30_BSE,008CV,NKBS,752.2019798,0.097318088,443.0839031,388.2203904,303.2751069,191.3337695,429.0079955,270.5968751,472.915529,329.8237365,1.590563079,0.000219638,6.623004878,5.254019387,6.061475556,6.158916787,6.09375915,-2.329770405,5.714640337,5.79855838
593_1283_387_630,x30,008_CV_1_15v_x30_BSE,008CV,NKBS,897.466787,0.098453826,442.5889007,385.6905527,304.2689148,218.2464108,441.0141259,250.6947725,474.892148,433.7522665,1.889832861,0.00022245,6.799576114,5.385624749,6.089076906,6.163087721,6.09264135,-2.318167615,5.717911898,6.072473557
1006_1458_452_567,x30,008_CV_1_15v_x30_BSE,008CV,NKBS,766.5598212,0.096681732,449.0389796,390.4584742,306.6319358,202.5943014,514.1952321,331.37105,515.9979197,359.7677841,1.485587038,0.000215308,6.64191274,5.311205464,6.242603022,6.246102734,6.107109698,-2.336330811,5.725648122,5.885458779
206_751_367_576,x30,008_CV_1_15v_x30_BSE,008CV,NKBS,726.5412529,0.097680868,428.6523991,358.5227976,238.119759,198.9321666,390.3329226,223.8453559,414.4378844,360.3780907,1.753076348,0.000227879,6.588295264,5.292963895,5.967000023,6.026923107,6.060646332,-2.326049561,5.472773736,5.887153732
443_62_503_635,x30,008_CV_1_15v_x30_BSE,008CV,NKBS,810.2327035,0.103517591,423.4852018,370.9606192,329.2126541,205.2648748,309.9719795,170.0951166,395.0241382,325.5762667,2.051096693,0.000244442,6.697321495,5.324301217,5.736481905,5.978946872,6.048518571,-2.268013717,5.796703907,5.78559674
78_333_465_616,x30,008_CV_1_15v_x30_BSE,008CV,NKBS,863.1735435,0.093377521,503.5166986,413.7572837,403.2710547,196.833631,478.3344238,321.2401291,493.9729769,332.5281684,1.747410453,0.000185451,6.760615764,5.282358859,6.170310119,6.202480813,6.221616877,-2.371104637,5.999608928,5.806724573
434_500_421_626,x30,008_CV_2_15v_x30_BSE,008CV,NKBS,794.7442103,0.094717631,451.4701906,404.0040745,318.333562,217.7217492,498.475494,306.473452,521.4025335,366.90973,1.524243093,0.000209798,6.678020315,5.383217868,6.211554429,6.25652236,6.112509348,-2.356855115,5.76309977,5.905115851
807_1346_461_603,x30,008_CV_2_15v_x30_BSE,008CV,NKBS,718.5061796,0.085660897,518.5956981,452.1482258,264.435822,219.4781507,552.8077435,341.3768284,568.2704488,342.2063329,1.264373646,0.000165179,6.577174306,5.391252686,6.31501028,6.342597448,6.251124578,-2.457358831,5.577598583,5.835413868
620_918_449_626,x30,008_CV_2_15v_x30_BSE,008CV,NKBS,801.497906,0.089527754,484.7133272,428.0898274,295.918535,234.5615394,518.4276452,334.7029341,540.0150834,373.6166965,1.484213924,0.000184702,6.686482359,5.457717982,6.250800471,6.291597071,6.183557638,-2.413206601,5.690084197,5.923230396
274_1174_377_683,x30,008_CV_2_15v_x30_BSE,008CV,NKBS,848.8731781,0.099008566,469.6944782,377.9850567,294.0420917,204.474024,399.7522624,221.1775213,468.8821285,406.9087417,1.810419136,0.000210794,6.743909797,5.320440946,5.990845011,6.150351412,6.152082437,-2.312548911,5.683722926,6.008588938
956_629_405_557,x30,008_CV_2_15v_x30_BSE,008CV,NKBS,758.4622286,0.097274842,431.0848843,379.6276261,299.7699711,204.0073856,508.0498724,335.6331797,497.5185951,353.797453,1.524490212,0.000225651,6.631293,5.318156197,6.230579617,6.209632933,6.066305018,-2.33021489,5.703015418,5.868724583
578_786_393_572,x30,009_CC_1_15v_x30_BSE,009CC,NKBS,808.7172378,0.106244243,421.2577505,340.2582644,285.3742557,169.9990357,371.6536511,216.5240369,427.4437066,384.8971502,1.891985366,0.000252207,6.695449335,5.135792765,5.917962375,6.057822599,6.04324488,-2.242014655,5.653801497,5.952976156
375_1126_429_587,x30,009_CC_1_15v_x30_BSE,009CC,NKBS,737.1215278,0.107318894,425.6850065,342.6030308,306.7533594,170.039076,401.1801964,259.1337095,427.5679139,298.4800127,1.723987006,0.000252109,6.602752774,5.136028269,5.994410694,6.058113139,6.053699651,-2.231950557,5.726044035,5.698702972
896_1089_426_541,x30,009_CC_1_15v_x30_BSE,009CC,NKBS,723.1263355,0.105875911,410.3904329,334.2388772,274.9392879,147.0407222,398.5379121,231.3117009,435.7216902,333.3284983,1.65960601,0.000257988,6.583583945,4.99070957,5.987802631,6.077003714,6.017108982,-2.245487517,5.616550302,5.809128485
1166_418_505_587,x30,009_CC_1_15v_x30_BSE,009CC,NKBS,823.967894,0.116236289,382.315137,294.8258911,283.2174039,167.6684594,372.1698345,192.7870211,377.603046,411.5679563,2.182100761,0.000304033,6.714131566,5.121988573,5.919350294,5.933843501,5.946245235,-2.152130184,5.646214814,6.019974149
1124_765_407_502,x30,009_CC_1_15v_x30_BSE,009CC,NKBS,726.4344283,0.115571234,387.156285,290.8272473,257.0846818,134.6680248,350.8298948,186.2567797,373.8124607,352.5121117,1.943312502,0.000298513,6.588148222,4.902812675,5.860301476,5.92375423,5.958828449,-2.157868191,5.549405532,5.865084981
671_1485_443_546,x30,009_CC_1_15v_x30_BSE,009CC,NKBS,709.4788489,0.102842946,439.9786805,357.827164,295.1214064,160.914359,502.4149546,330.0990033,489.5013636,317.5256031,1.449390955,0.000233745,6.564530685,5.080872292,6.219426381,6.193387248,6.086726272,-2.27455225,5.687386819,5.760558455
1170_1400_387_523,x30,009_CC_1_15v_x30_BSE,009CC,NKBS,691.3167375,0.108399325,413.0063385,319.3655552,247.143255,154.1381328,296.4148385,159.5548301,370.2442265,302.4679947,1.867191135,0.000262464,6.538598094,5.037849166,5.691759955,5.91416286,6.02346294,-2.22193342,5.509968148,5.711975469
1045_1025_412_499,x30,009_CC_2_15v_x30_BSE,009CC,NKBS,620.5695609,0.104340742,404.9499571,322.1247225,231.4221133,207.9469835,411.1031038,232.5269301,394.4205078,269.7083082,1.573370422,0.000257663,6.430637703,5.33728316,6.018844044,5.977417619,6.003763497,-2.260093373,5.444243373,5.597341035
874_684_385_455,x30,009_CC_2_15v_x30_BSE,009CC,NKBS,511.8172416,0.10546338,359.9781182,310.9718351,215.6697339,188.3791841,435.9559836,266.0043486,417.5732711,220.5699025,1.225694452,0.000292972,6.237967611,5.238456868,6.077541283,6.034460029,5.886043247,-2.249391497,5.373748228,5.396214663
435_667_371_512,x30,009_CC_2_15v_x30_BSE,009CC,NKBS,621.6414954,0.121291058,320.021416,276.4112604,257.5288836,152.1376973,344.5171508,213.509928,359.63377,269.4733743,1.728540386,0.000379009,6.432363553,5.024786014,5.842143874,5.885086208,5.768387919,-2.109562188,5.551131883,5.596469589
151_1010_429_468,x30,009_CC_2_15v_x30_BSE,009CC,NKBS,667.7135361,0.122330531,343.5911448,273.9472735,255.4278744,159.3499003,302.8401253,162.1029926,352.5372005,298.691664,1.894022915,0.000356035,6.503859243,5.071102415,5.713205027,5.86515615,5.839452418,-2.101028629,5.542940078,5.699411817
531_257_465_664,x30,009i_CV_1_15v_x30.BSE,009iCV,NKBS,759.5940978,0.085597144,549.5668901,456.0310963,295.8743661,222.7783889,511.1917187,342.4241517,564.3781479,346.795514,1.345895656,0.000155754,6.632784209,5.406177505,6.236744703,6.335724502,6.309130496,-2.45810336,5.689934926,5.848735309
251_1361_421_731,x30,009i_CV_1_15v_x30.BSE,009iCV,NKBS,877.0592134,0.091839965,536.1182721,432.6580367,307.1354529,242.714537,517.2260549,306.5667312,562.5707569,432.8133718,1.55902027,0.000171305,6.776574508,5.491886008,6.248480022,6.332516916,6.284354794,-2.387707729,5.727288865,6.070306623
533_1025_410_780,x30,009i_CV_1_15v_x30.BSE,009iCV,NKBS,1049.551652,0.103799403,495.148505,374.718286,325.2994933,211.2469044,344.8884362,184.4202452,436.1714224,504.9842184,2.406282481,0.000209633,6.956118354,5.353027612,5.843220991,6.078035337,6.204857728,-2.265295063,5.784746276,6.224527178
656_1660_427_811,x30,009i_CV_1_15v_x30.BSE,009iCV,NKBS,860.4008502,0.100468594,477.7676581,378.0642936,317.0520171,212.864891,474.8147323,305.0083525,488.6773616,417.1394222,1.760672619,0.000210288,6.757398386,5.36065765,6.162924691,6.191702479,6.169124543,-2.297910098,5.759065852,6.033420512
1059_321_445_309,x30,009i_CV_1_15v_x30.BSE,009iCV,NKBS,791.0902104,0.069854646,787.4676675,648.5484418,334.9827945,310.3012349,764.3756018,467.4891571,804.119842,351.2140449,0.983796406,8.87E-05,6.673412007,5.737543551,6.639059294,6.689748315,6.668822313,-2.66133868,5.814079171,5.861395852
549_902_496_657,x30,009i_CV_2_15v_x30.BSE,009iCV,NKBS,859.2417322,0.094323327,523.6876092,425.1441287,358.9993418,225.4453972,482.2549032,293.7479135,530.4452815,382.540447,1.619849893,0.000180114,6.756050294,5.418077989,6.178472819,6.273716808,6.260895341,-2.361026746,5.883320555,5.946834392
840_1286_506_693,x30,009i_CV_2_15v_x30.BSE,009iCV,NKBS,867.6243769,0.091708586,544.596958,439.3190536,348.9517297,243.3811595,552.9530368,332.6054858,586.0525685,401.5340158,1.480454866,0.000168397,6.765758875,5.494628772,6.315273073,6.373409493,6.300045995,-2.38913927,5.854933602,5.995292252
281_1294_504_633,x30,009i_CV_2_15v_x30.BSE,009iCV,NKBS,835.0242623,0.086914446,559.6492748,475.5339254,344.3859316,239.2966872,491.8488392,302.0928932,594.1419085,348.133735,1.40542899,0.000155302,6.727460781,5.477704151,6.198171432,6.387118194,6.327310293,-2.442831026,5.841762923,5.852586702
785_1158_406_617,x30,010_F_1_15v_x30_BSE,010F,NKBS,787.578315,0.107130847,456.0699073,356.8097902,338.7391007,186.2567797,405.6352658,234.3292427,437.6049705,316.8915629,1.799747188,0.0002349,6.668962813,5.227126257,6.005454396,6.08131661,6.122646103,-2.233704326,5.825230197,5.758559643
554_811_411_636,x30,010_F_1_15v_x30_BSE,010F,NKBS,781.1575131,0.105581037,452.5786268,361.4464136,341.7275335,179.8755562,348.3255624,199.669967,411.8476017,294.5640491,1.896714974,0.000233288,6.660776811,5.192265257,5.853137567,6.020653382,6.114961509,-2.248276498,5.834013734,5.685496464
856_503_393_611,x30,010_F_1_15v_x30_BSE,010F,NKBS,806.3838273,0.119147396,394.4550258,305.5257244,331.2575686,159.8702488,317.48849,167.351467,373.8707323,340.038667,2.156851975,0.000302056,6.692559842,5.074362541,5.760441566,5.923910102,5.977505131,-2.127393935,5.802896226,5.829059338
268_1175_453_572,x30,010_F_1_15v_x30_BSE,010F,NKBS,740.0764739,0.105815687,444.9972191,350.5348252,312.3020943,176.0811904,410.0286521,254.468073,444.3358498,305.1306118,1.66557903,0.00023779,6.606753524,5.170945198,6.01622704,6.096580695,6.098068033,-2.2460565,5.74397097,5.72073992
65_844_417_577,x30,010_F_1_15v_x30_BSE,010F,NKBS,693.6368099,0.102075379,458.9862134,374.2529147,326.1453252,188.8411815,423.8611947,261.607109,470.3230842,267.6928085,1.474809197,0.000222393,6.541948495,5.240906352,6.049406031,6.153419872,6.129020173,-2.282043729,5.787343065,5.589840086
527_1492_440_555,x30,010_F_1_15v_x30_BSE,010F,NKBS,740.8138282,0.107634895,451.4490799,340.7540814,307.1668302,163.9071623,316.2294882,164.8926928,403.0796175,303.5804988,1.837884617,0.000238421,6.60774935,5.099300184,5.756468179,5.999134104,6.112462587,-2.229010379,5.727391021,5.71564681
1041_1482_406_496,x30,010_F_1_15v_x30_BSE,010F,NKBS,657.8614174,0.105064947,441.6095638,350.7677955,297.8007228,168.2359218,338.6096797,185.7736984,405.4338247,256.2319173,1.622611083,0.000237914,6.488994297,5.125367291,5.824848057,6.004957666,6.090426152,-2.253176575,5.696424547,5.546082961
221_104_376_559,x30,010_F_2_15v_x30_BSE,010F,NKBS,688.892016,0.104844756,448.3714257,364.4511882,331.8479257,162.8404377,364.4511882,242.6640457,419.5704781,238.7459277,1.641898208,0.000233835,6.535084533,5.092770811,5.898392628,6.039231517,6.105621964,-2.255274533,5.804676809,5.475399922
379_892_433_584,x30,010_F_2_15v_x30_BSE,010F,NKBS,775.2088162,0.102585421,472.5958523,382.7529209,361.412277,208.7116292,397.4123623,242.6247674,467.4745948,278.135447,1.658290792,0.000217068,6.653132433,5.340953535,5.984974438,6.147345005,6.158240588,-2.277059452,5.890019348,5.628108215
222_453_468_540,x30,010_F_2_15v_x30_BSE,010F,NKBS,703.7755502,0.09400866,510.8826677,422.0101441,333.081516,211.3564439,518.8581719,314.2643854,544.4669397,276.2708256,1.292595563,0.000184012,6.556459485,5.353546016,6.251630574,6.299807224,6.236139951,-2.364368374,5.808387253,5.621381637
144_1237_394_543,x30,010_F_2_15v_x30_BSE,010F,NKBS,730.1956891,0.104722166,467.6522239,368.652183,346.195914,164.5620806,383.6624792,247.0016475,449.5268795,263.9330308,1.62436491,0.000223932,6.593312565,5.103287889,5.949763206,6.108195651,6.147724908,-2.25644447,5.84700484,5.5756954
657_600_380_621,x30,010_F_2_15v_x30_BSE,010F,NKBS,790.6925431,0.112250357,432.7146768,332.3884592,328.4025888,167.9686426,313.3489134,163.3580023,397.474025,315.9367004,1.989293623,0.00025941,6.672909198,5.123777311,5.747317309,5.985129586,6.070078566,-2.187023575,5.794240261,5.755541878
654_1240_407_504,x30,010_F_2_15v_x30_BSE,010F,NKBS,683.2440448,0.105933495,445.4498127,356.0075659,324.3705121,167.9686426,381.5594037,229.4263537,439.4677883,250.4277922,1.554707906,0.000237812,6.526852109,5.123777311,5.94426655,6.085564423,6.099084587,-2.244943788,5.781886418,5.523170624
854_1593_593_681,x30,010i_CV_1_15v_x30.BSE,010iCV,NKBS,845.5626533,0.100570225,516.7651876,387.7150411,345.4653541,198.1297824,475.559693,291.7200529,512.3330552,368.2678801,1.650415964,0.000194615,6.740002268,5.288922283,6.164492412,6.238974912,6.247588589,-2.296899035,5.844892361,5.908810608
860_486_400_600,x30,010i_CV_1_15v_x30.BSE,010iCV,NKBS,814.8824962,0.11623107,415.2551001,320.4635757,341.9600989,146.6420235,322.7749769,173.393008,383.6234409,318.3950786,2.124172846,0.000279903,6.703043926,4.987994403,5.776955414,5.949661449,6.02889303,-2.15217509,5.83469406,5.763292997
